country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","20-07-2026 15:00:00",17.65439,75.90649,NH3,2,6,4
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","20-07-2026 15:00:00",17.65439,75.90649,SO2,0,3,1
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","20-07-2026 15:00:00",17.65439,75.90649,CO,19,24,21
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","20-07-2026 15:00:00",17.65439,75.90649,OZONE,8,313,138
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","20-07-2026 15:00:00",19.26777,72.97182,PM10,17,34,25
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","20-07-2026 15:00:00",19.26777,72.97182,OZONE,25,37,27
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","20-07-2026 15:00:00",19.222279,72.957979,PM2.5,8,22,13
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","20-07-2026 15:00:00",19.222279,72.957979,SO2,0,9,3
India,Maharashtra,Ulhasnagar,"Vithalwadi, Ulhasnagar - MPCB","20-07-2026 15:00:00",19.2307571,73.155192,NO2,NA,NA,NA
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","20-07-2026 15:00:00",19.445821,72.7988231,SO2,2,4,3
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","20-07-2026 15:00:00",25.6635413,94.0989878,NO2,2,4,3
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","20-07-2026 15:00:00",25.6635413,94.0989878,CO,2,4,3
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","20-07-2026 15:00:00",22.06156703,85.47409613,CO,32,45,39
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","20-07-2026 15:00:00",21.8004996,83.8396977,PM10,20,138,54
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","20-07-2026 15:00:00",21.8004996,83.8396977,CO,20,26,23
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","20-07-2026 15:00:00",20.94185,86.1151,PM10,33,76,58
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","20-07-2026 15:00:00",20.94185,86.1151,NH3,1,2,1
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","20-07-2026 15:00:00",20.48891,85.84768,PM10,48,117,83
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","20-07-2026 15:00:00",20.48891,85.84768,NH3,6,8,7
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","20-07-2026 15:00:00",20.48891,85.84768,OZONE,46,55,51
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","20-07-2026 15:00:00",21.6439,85.599355,NO2,11,15,13
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","20-07-2026 15:00:00",22.265816,86.174829,PM10,41,101,58
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","20-07-2026 15:00:00",22.265816,86.174829,OZONE,7,18,13
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","20-07-2026 15:00:00",19.11074,72.86084,CO,2,11,7
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","20-07-2026 15:00:00",19.19709,72.82204,NO2,13,39,25
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","20-07-2026 15:00:00",19.19709,72.82204,NH3,3,6,4
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","20-07-2026 15:00:00",19.19709,72.82204,OZONE,1,25,9
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","20-07-2026 15:00:00",19.04946,72.923,OZONE,4,14,9
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","20-07-2026 15:00:00",19.2243333,72.8658113,OZONE,NA,NA,NA
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","20-07-2026 15:00:00",21.143383,79.048912,PM2.5,19,58,41
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","20-07-2026 15:00:00",21.152875,79.0517531,PM10,12,57,33
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","20-07-2026 15:00:00",21.152875,79.0517531,SO2,1,7,4
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","20-07-2026 15:00:00",21.121801,79.04952,NO2,4,21,11
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","20-07-2026 15:00:00",21.121801,79.04952,SO2,3,5,4
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","20-07-2026 15:00:00",20.832874,85.104082,PM10,11,115,42
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","20-07-2026 15:00:00",20.832874,85.104082,NO2,5,18,12
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","20-07-2026 15:00:00",21.51161,86.89088,NO2,2,15,8
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","20-07-2026 15:00:00",21.51161,86.89088,OZONE,46,62,54
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","20-07-2026 15:00:00",22.06156703,85.47409613,NO2,15,16,16
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","20-07-2026 15:00:00",24.041198,74.780702,SO2,2,4,2
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","20-07-2026 15:00:00",24.041198,74.780702,OZONE,22,46,36
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","20-07-2026 15:00:00",25.03636,73.883502,SO2,2,5,3
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","20-07-2026 15:00:00",25.03636,73.883502,CO,7,41,34
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","20-07-2026 15:00:00",26.031443,76.359327,PM10,81,154,105
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","20-07-2026 15:00:00",26.031443,76.359327,SO2,5,9,7
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","20-07-2026 15:00:00",26.031443,76.359327,CO,30,36,33
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","20-07-2026 15:00:00",27.608912,75.153302,PM10,28,93,70
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","20-07-2026 15:00:00",24.885261,72.857549,PM2.5,13,43,30
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","20-07-2026 15:00:00",24.885261,72.857549,NO2,5,16,8
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","20-07-2026 15:00:00",24.885261,72.857549,CO,8,17,13
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","20-07-2026 15:00:00",24.885261,72.857549,OZONE,16,87,36
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","20-07-2026 15:00:00",29.931624,73.864511,SO2,NA,NA,NA
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","20-07-2026 15:00:00",26.159933,75.780517,CO,51,85,59
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","20-07-2026 15:00:00",24.5886166,73.6321397,OZONE,1,18,7
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","20-07-2026 15:00:00",27.33853,88.614099,PM10,NA,NA,NA
India,"Tamil Nadu",Cuddalore,"Kudikadu, Cuddalore - TNPCB","20-07-2026 15:00:00",11.6829898,79.7532099,NO2,NA,NA,NA
India,"Tamil Nadu",Cuddalore,"Kudikadu, Cuddalore - TNPCB","20-07-2026 15:00:00",11.6829898,79.7532099,SO2,NA,NA,NA
India,"Tamil Nadu",Cuddalore,"Kudikadu, Cuddalore - TNPCB","20-07-2026 15:00:00",11.6829898,79.7532099,OZONE,5,9,6
India,"Tamil Nadu",Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","20-07-2026 15:00:00",13.4127,80.1081,PM2.5,34,262,81
India,"Tamil Nadu",Madurai,"Uchapatti, Madurai - TNPCB","20-07-2026 15:00:00",9.865935,78.022669,PM2.5,NA,NA,NA
India,"Tamil Nadu",Madurai,"Uchapatti, Madurai - TNPCB","20-07-2026 15:00:00",9.865935,78.022669,OZONE,0,1,1
India,"Tamil Nadu",Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","20-07-2026 15:00:00",8.816428,78.099039,SO2,4,20,13
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","20-07-2026 15:00:00",17.417094,78.457437,PM10,NA,NA,NA
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","20-07-2026 15:00:00",17.417094,78.457437,SO2,10,12,11
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","20-07-2026 15:00:00",17.460103,78.334361,PM2.5,2,16,9
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","20-07-2026 15:00:00",17.460103,78.334361,PM10,NA,NA,NA
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","20-07-2026 15:00:00",17.429398,78.569354,SO2,9,15,11
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","20-07-2026 15:00:00",17.429398,78.569354,CO,27,43,35
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","20-07-2026 15:00:00",17.393559,78.339194,PM10,40,70,48
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","20-07-2026 15:00:00",17.393559,78.339194,SO2,5,11,7
India,Punjab,Patiala,"Model Town, Patiala - PPCB","20-07-2026 15:00:00",30.349388,76.366642,NH3,6,7,6
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","20-07-2026 15:00:00",26.470859,74.646594,PM10,68,111,87
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","20-07-2026 15:00:00",26.470859,74.646594,NO2,31,35,33
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","20-07-2026 15:00:00",26.470859,74.646594,SO2,2,15,8
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","20-07-2026 15:00:00",23.55519,74.44001,SO2,2,5,2
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","20-07-2026 15:00:00",25.106006,76.469948,SO2,1,8,6
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","20-07-2026 15:00:00",25.106006,76.469948,OZONE,44,89,59
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","20-07-2026 15:00:00",25.747299,71.393989,PM2.5,5,35,15
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","20-07-2026 15:00:00",25.747299,71.393989,CO,14,18,16
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","20-07-2026 15:00:00",27.215415,77.50873,PM2.5,6,61,18
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","20-07-2026 15:00:00",27.215415,77.50873,PM10,11,62,33
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","20-07-2026 15:00:00",27.215415,77.50873,NO2,10,22,15
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","20-07-2026 15:00:00",27.215415,77.50873,SO2,0,5,2
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","20-07-2026 15:00:00",27.215415,77.50873,OZONE,8,30,21
India,"Tamil Nadu",Chennai,"Arumbakkam, Chennai - TNPCB","20-07-2026 15:00:00",13.0664,80.2112,NH3,3,5,4
India,"Tamil Nadu",Chennai,"Arumbakkam, Chennai - TNPCB","20-07-2026 15:00:00",13.0664,80.2112,OZONE,NA,NA,NA
India,"Tamil Nadu",Chennai,"Manali Village, Chennai - TNPCB","20-07-2026 15:00:00",13.1662,80.2584,NH3,1,4,2
India,"Tamil Nadu",Chennai,"Royapuram, Chennai - TNPCB","20-07-2026 15:00:00",13.1036,80.2909,NH3,NA,NA,NA
India,"Tamil Nadu",Chennai,"Perungudi, Chennai - TNPCB","20-07-2026 15:00:00",12.9533,80.2357,NO2,3,10,6
India,"Tamil Nadu",Chennai,"Perungudi, Chennai - TNPCB","20-07-2026 15:00:00",12.9533,80.2357,CO,32,45,39
India,"Tamil Nadu",Chennai,"Perungudi, Chennai - TNPCB","20-07-2026 15:00:00",12.9533,80.2357,OZONE,1,4,2
India,"Tamil Nadu",Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","20-07-2026 15:00:00",10.942451,76.978996,PM10,NA,NA,NA
India,"Tamil Nadu",Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","20-07-2026 15:00:00",10.942451,76.978996,OZONE,20,20,20
India,"Tamil Nadu",Cuddalore,"Semmandalam, Cuddalore - TNPCB","20-07-2026 15:00:00",11.7637683,79.7499835,PM2.5,NA,NA,NA
India,"Tamil Nadu",Cuddalore,"Semmandalam, Cuddalore - TNPCB","20-07-2026 15:00:00",11.7637683,79.7499835,OZONE,1,2,1
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","20-07-2026 15:00:00",25.344694,72.626208,NH3,2,4,3
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","20-07-2026 15:00:00",25.344694,72.626208,CO,14,19,16
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","20-07-2026 15:00:00",25.344694,72.626208,OZONE,18,40,33
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","20-07-2026 15:00:00",24.588397,76.172782,SO2,5,7,6
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","20-07-2026 15:00:00",28.108988,75.386577,CO,8,18,12
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","20-07-2026 15:00:00",26.358805,73.047444,NH3,1,2,2
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","20-07-2026 15:00:00",26.358805,73.047444,SO2,1,4,2
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","20-07-2026 15:00:00",26.215415,73.070156,CO,8,17,11
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","20-07-2026 15:00:00",26.268249,73.0193853,SO2,2,20,9
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","20-07-2026 15:00:00",26.268249,73.0193853,CO,13,75,36
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","20-07-2026 15:00:00",28.018792,73.292658,CO,9,28,19
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","20-07-2026 15:00:00",28.018792,73.292658,OZONE,28,55,41
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","20-07-2026 15:00:00",24.892047,74.623527,PM10,40,102,65
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","20-07-2026 15:00:00",24.892047,74.623527,SO2,2,11,5
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","20-07-2026 15:00:00",24.892047,74.623527,CO,2,10,5
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","20-07-2026 15:00:00",24.892047,74.623527,OZONE,12,63,31
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","20-07-2026 15:00:00",28.296139,74.961696,NO2,2,21,6
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","20-07-2026 15:00:00",28.296139,74.961696,SO2,3,5,4
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","20-07-2026 15:00:00",26.895552,76.334753,PM10,42,126,70
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","20-07-2026 15:00:00",26.895552,76.334753,NO2,13,47,26
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","20-07-2026 15:00:00",26.895552,76.334753,NH3,7,19,10
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","20-07-2026 15:00:00",26.895552,76.334753,OZONE,8,30,17
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","20-07-2026 15:00:00",26.699557,77.898881,PM2.5,10,500,86
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","20-07-2026 15:00:00",29.61075,74.283608,PM2.5,10,50,28
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","20-07-2026 15:00:00",26.960669,75.771817,PM10,84,157,114
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","20-07-2026 15:00:00",26.960669,75.771817,SO2,2,9,3
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","20-07-2026 15:00:00",26.9164092,75.7994901,PM10,44,102,76
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","20-07-2026 15:00:00",26.843698,75.766894,PM10,58,123,93
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","20-07-2026 15:00:00",26.843698,75.766894,NH3,7,12,9
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","20-07-2026 15:00:00",26.29581,73.082283,PM10,36,90,55
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","20-07-2026 15:00:00",26.29581,73.082283,NO2,10,24,16
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","20-07-2026 15:00:00",26.29581,73.082283,SO2,3,5,3
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","20-07-2026 15:00:00",26.506177,77.025989,NO2,21,51,39
India,Rajasthan,Khairthal,"New Anaj Mandi, Khairthal - RSPCB","20-07-2026 15:00:00",27.8015617,76.6365217,NO2,3,18,7
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","20-07-2026 15:00:00",25.14389,75.821256,NO2,13,22,19
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","20-07-2026 15:00:00",25.14389,75.821256,CO,18,41,31
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","20-07-2026 15:00:00",27.213494,73.734444,SO2,5,7,6
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","20-07-2026 15:00:00",27.213494,73.734444,OZONE,24,51,33
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","20-07-2026 15:00:00",17.544899,78.486949,NH3,NA,NA,NA
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","20-07-2026 15:00:00",17.544899,78.486949,CO,9,11,10
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","20-07-2026 15:00:00",17.4559458,78.4332152,NH3,NA,NA,NA
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","20-07-2026 15:00:00",17.37206,78.50864,PM10,49,55,51
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","20-07-2026 15:00:00",17.5316895,78.218939,CO,4,12,9
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","20-07-2026 15:00:00",17.5184,78.278777,OZONE,11,29,20
India,"Uttar Pradesh",Meerut,"MIET College, Meerut - UPPCB","20-07-2026 15:00:00",28.972677,77.641018,PM2.5,95,219,151
India,"Uttar Pradesh",Meerut,"MIET College, Meerut - UPPCB","20-07-2026 15:00:00",28.972677,77.641018,SO2,7,7,7
India,"Uttar Pradesh",Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","20-07-2026 15:00:00",29.06351,77.709723,PM10,66,125,92
India,"Uttar Pradesh",Meerut,"Jai Bhim Nagar, Meerut - UPPCB","20-07-2026 15:00:00",28.9535882,77.7622941,OZONE,9,20,13
India,"Uttar Pradesh",Modinagar,"SRM University, Modinagar - UPPCB","20-07-2026 15:00:00",28.798171,77.540243,SO2,9,113,18
India,"Uttar Pradesh",Modinagar,"SRM University, Modinagar - UPPCB","20-07-2026 15:00:00",28.798171,77.540243,OZONE,9,25,16
India,"Uttar Pradesh",Moradabad,"Jigar Colony, Moradabad - UPPCB","20-07-2026 15:00:00",28.856664,78.772638,PM10,18,75,42
India,"Uttar Pradesh",Moradabad,"Jigar Colony, Moradabad - UPPCB","20-07-2026 15:00:00",28.856664,78.772638,NO2,25,25,25
India,"Uttar Pradesh",Moradabad,"Eco Herbal Park, Moradabad - UPPCB","20-07-2026 15:00:00",28.840739,78.697531,PM2.5,2,37,18
India,"Uttar Pradesh",Moradabad,"Eco Herbal Park, Moradabad - UPPCB","20-07-2026 15:00:00",28.840739,78.697531,NH3,6,22,11
India,"Uttar Pradesh",Moradabad,"Employment Office, Moradabad - UPPCB","20-07-2026 15:00:00",28.88528,78.7388,NH3,3,3,3
India,"Uttar Pradesh",Moradabad,"Employment Office, Moradabad - UPPCB","20-07-2026 15:00:00",28.88528,78.7388,SO2,28,29,28
India,"Uttar Pradesh",Moradabad,"Transport Nagar, Moradabad - UPPCB","20-07-2026 15:00:00",28.802625,78.753728,OZONE,32,36,34
India,"Uttar Pradesh",Moradabad,"Buddhi Vihar, Moradabad - UPPCB","20-07-2026 15:00:00",28.83526,78.7446,PM2.5,10,54,27
India,"Uttar Pradesh",Khurja,"Kalindi Kunj, Khurja - UPPCB","20-07-2026 15:00:00",28.2348927,77.8683002,CO,4,65,27
India,"Uttar Pradesh",Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","20-07-2026 15:00:00",26.906111,80.948222,PM2.5,32,68,43
India,"Uttar Pradesh",Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","20-07-2026 15:00:00",26.906111,80.948222,SO2,2,14,10
India,"Uttar Pradesh",Lucknow,"Gomti Nagar, Lucknow - UPPCB","20-07-2026 15:00:00",26.86812,81.005119,NO2,9,9,9
India,"Uttar Pradesh",Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","20-07-2026 15:00:00",26.83399722,80.8917361,PM2.5,10,70,33
India,"Uttar Pradesh",Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","20-07-2026 15:00:00",26.83399722,80.8917361,NO2,16,23,18
India,"Uttar Pradesh",Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","20-07-2026 15:00:00",26.83399722,80.8917361,OZONE,13,52,33
India,"Uttar Pradesh",Lucknow,"Lalbagh, Lucknow - CPCB","20-07-2026 15:00:00",26.8458805,80.9365541,SO2,4,8,6
India,"Uttar Pradesh",Lucknow,"Lalbagh, Lucknow - CPCB","20-07-2026 15:00:00",26.8458805,80.9365541,CO,17,82,55
India,"Uttar Pradesh",Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","20-07-2026 15:00:00",26.90723,80.98579,PM10,11,50,30
India,"Uttar Pradesh",Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","20-07-2026 15:00:00",26.90723,80.98579,NH3,6,6,6
India,"Uttar Pradesh",Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","20-07-2026 15:00:00",26.90723,80.98579,SO2,9,43,28
India,"Uttar Pradesh",Lucknow,"B R Ambedkar University, Lucknow - UPPCB","20-07-2026 15:00:00",26.766433,80.927299,OZONE,40,83,66
India,"Uttar Pradesh",Mathura,"Pali Dungra, Mathura - UPPCB","20-07-2026 15:00:00",27.410954,77.550619,NO2,2,4,3
India,"Uttar Pradesh",Raebareli," Indira Nagar, Raebareli - NTPC Unchahar","20-07-2026 15:00:00",26.207781,81.245571,NO2,15,23,19
India,"Uttar Pradesh",Raebareli," Indira Nagar, Raebareli - NTPC Unchahar","20-07-2026 15:00:00",26.207781,81.245571,SO2,NA,NA,NA
India,"Uttar Pradesh",Raebareli," Indira Nagar, Raebareli - NTPC Unchahar","20-07-2026 15:00:00",26.207781,81.245571,OZONE,NA,NA,NA
India,"Uttar Pradesh",Varanasi,"Maldahiya, Varanasi - UPPCB","20-07-2026 15:00:00",25.32393,82.99687,CO,14,26,21
India,"Uttar Pradesh",Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","20-07-2026 15:00:00",25.262326,82.995408,PM2.5,4,17,12
India,"Uttar Pradesh",Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","20-07-2026 15:00:00",25.262326,82.995408,NH3,7,9,8
India,"Uttar Pradesh",Varanasi,"Bhelupur, Varanasi - UPPCB","20-07-2026 15:00:00",25.301778,82.996789,CO,8,37,22
India,"Uttar Pradesh",Varanasi,"Ardhali Bazar, Varanasi - UPPCB","20-07-2026 15:00:00",25.3505986,82.9083074,NO2,37,43,41
India,"Uttar Pradesh",Varanasi,"Ardhali Bazar, Varanasi - UPPCB","20-07-2026 15:00:00",25.3505986,82.9083074,CO,17,17,17
India,"Uttar Pradesh",Vrindavan,"Omex Eternity, Vrindavan - UPPCB","20-07-2026 15:00:00",27.571409,77.655757,PM2.5,25,84,57
India,"Uttar Pradesh",Vrindavan,"Omex Eternity, Vrindavan - UPPCB","20-07-2026 15:00:00",27.571409,77.655757,PM10,24,104,60
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","20-07-2026 15:00:00",30.269444,78.044167,PM2.5,NA,NA,NA
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","20-07-2026 15:00:00",30.269444,78.044167,NH3,NA,NA,NA
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","20-07-2026 15:00:00",29.2124114,78.9611753,NO2,3,18,8
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","20-07-2026 15:00:00",30.075911,78.2859547,PM2.5,2,2,2
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","20-07-2026 15:00:00",30.075911,78.2859547,NH3,4,4,4
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","20-07-2026 15:00:00",30.075911,78.2859547,CO,37,37,37
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","20-07-2026 15:00:00",30.075911,78.2859547,OZONE,25,25,25
India,"West Bengal",Asansol,"Asansol Court Area, Asansol - WBPCB","20-07-2026 15:00:00",23.685297,86.945968,PM10,27,58,41
India,"West Bengal",Asansol,"Asansol Court Area, Asansol - WBPCB","20-07-2026 15:00:00",23.685297,86.945968,OZONE,19,25,22
India,"West Bengal",Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","20-07-2026 15:00:00",23.616515,87.119133,NO2,6,14,8
India,"West Bengal",Asansol,"Evelyn Lodge, Asansol - WBPCB","20-07-2026 15:00:00",23.697936,86.944395,CO,35,72,49
India,"West Bengal",Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","20-07-2026 15:00:00",22.7605581,88.3617589,CO,38,42,40
India,"West Bengal",Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","20-07-2026 15:00:00",23.567923,87.306843,NH3,1,2,2
India,"West Bengal",Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","20-07-2026 15:00:00",23.567923,87.306843,OZONE,22,28,24
India,"Uttar Pradesh","Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","20-07-2026 15:00:00",28.557054,77.453663,PM10,106,193,139
India,"Uttar Pradesh","Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","20-07-2026 15:00:00",28.47272,77.482,PM10,63,181,116
