country,state,city,station,last_update,latitude,longitude,CO,NH3,NO2,O3,PM10,PM25,SO2,hour,day,month,weekday,is_weekend,season,AQI,NO,NOx,Benzene,Toluene,Xylene
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",2026-07-20 15:00:00,25.196024,75.855668,21.0,6.0,30.0,33.0,74.0,29.0,5.0,15,20,7,0,0,Monsoon,74.0,,,,,
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB",2026-07-20 15:00:00,25.14389,75.821256,31.0,5.0,19.0,8.0,58.0,61.0,9.0,15,20,7,0,0,Monsoon,103.33333333333333,,,,,
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",2026-07-20 15:00:00,27.213494,73.734444,11.0,4.0,6.0,33.0,66.0,26.0,6.0,15,20,7,0,0,Monsoon,66.0,,,,,
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",2026-07-20 15:00:00,25.771061,73.340227,40.0,7.0,25.0,35.0,95.0,99.0,12.0,15,20,7,0,0,Monsoon,230.0,,,,,
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",2026-07-20 15:00:00,24.041198,74.780702,14.0,3.0,9.0,36.0,64.0,31.0,2.0,15,20,7,0,0,Monsoon,64.0,,,,,
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB",2026-07-20 15:00:00,25.03636,73.883502,34.0,9.0,7.0,49.0,73.0,37.0,3.0,15,20,7,0,0,Monsoon,73.0,,,,,
India,Rajasthan,Sawai Madhopur,"Sahu Nagar, Sawai Madhopur - RSPCB",2026-07-20 15:00:00,26.031443,76.359327,33.0,7.0,18.0,65.0,105.0,37.0,7.0,15,20,7,0,0,Monsoon,103.33333333333333,,,,,
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB",2026-07-20 15:00:00,27.608912,75.153302,20.0,9.0,8.0,23.0,70.0,31.0,2.0,15,20,7,0,0,Monsoon,70.0,,,,,
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",2026-07-20 15:00:00,24.885261,72.857549,13.0,4.0,8.0,36.0,68.0,30.0,3.0,15,20,7,0,0,Monsoon,68.0,,,,,
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",2026-07-20 15:00:00,29.931624,73.864511,18.0,6.0,34.0,70.0,141.0,36.0,0.0,15,20,7,0,0,Monsoon,127.33333333333333,,,,,
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",2026-07-20 15:00:00,26.159933,75.780517,59.0,4.0,2.0,100.0,116.0,68.0,2.0,15,20,7,0,0,Monsoon,126.66666666666667,,,,,
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",2026-07-20 15:00:00,24.5886166,73.6321397,23.0,4.0,11.0,7.0,78.0,50.0,5.0,15,20,7,0,0,Monsoon,83.33333333333334,,,,,
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",2026-07-20 15:00:00,27.33853,88.614099,4.0,1.0,8.0,2.0,0.0,0.0,1.0,15,20,7,0,0,Monsoon,10.0,,,,,
India,Tamil Nadu,Chennai,"Arumbakkam, Chennai - TNPCB",2026-07-20 15:00:00,13.0664,80.2112,0.0,4.0,15.0,0.0,103.0,41.0,2.0,15,20,7,0,0,Monsoon,102.0,,,,,
India,Tamil Nadu,Chennai,"Kodungaiyur, Chennai - TNPCB",2026-07-20 15:00:00,13.1278,80.2642,30.0,4.0,13.0,31.0,63.0,45.0,6.0,15,20,7,0,0,Monsoon,75.0,,,,,
India,Tamil Nadu,Chennai,"Manali Village, Chennai - TNPCB",2026-07-20 15:00:00,13.1662,80.2584,52.0,2.0,17.0,98.0,44.0,33.0,13.0,15,20,7,0,0,Monsoon,55.0,,,,,
India,Tamil Nadu,Chennai,"Manali, Chennai - CPCB",2026-07-20 15:00:00,13.164544,80.26285,29.0,6.0,10.0,8.0,69.0,37.0,7.0,15,20,7,0,0,Monsoon,69.0,,,,,
India,Tamil Nadu,Chennai,"Perungudi, Chennai - TNPCB",2026-07-20 15:00:00,12.9533,80.2357,39.0,0.0,6.0,2.0,116.0,17.0,5.0,15,20,7,0,0,Monsoon,110.66666666666667,,,,,
India,Tamil Nadu,Chennai,"Velachery Res. Area, Chennai - CPCB",2026-07-20 15:00:00,13.0052189,80.2398125,0.0,3.0,12.0,11.0,102.0,59.0,5.0,15,20,7,0,0,Monsoon,101.33333333333333,,,,,
India,Tamil Nadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB",2026-07-20 15:00:00,11.7637683,79.7499835,0.0,0.0,2.0,1.0,0.0,0.0,0.0,15,20,7,0,0,Monsoon,2.5,,,,,
India,Tamil Nadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB",2026-07-20 15:00:00,13.4127,80.1081,0.0,1.0,18.0,0.0,83.0,81.0,19.0,15,20,7,0,0,Monsoon,170.0,,,,,
India,Tamil Nadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB",2026-07-20 15:00:00,8.816428,78.099039,27.0,0.0,17.0,31.0,65.0,0.0,13.0,15,20,7,0,0,Monsoon,65.0,,,,,
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB",2026-07-20 15:00:00,17.460103,78.334361,7.0,2.0,14.0,10.0,0.0,9.0,5.0,15,20,7,0,0,Monsoon,17.5,,,,,
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB",2026-07-20 15:00:00,17.470431,78.566959,15.0,4.0,6.0,27.0,61.0,39.0,17.0,15,20,7,0,0,Monsoon,65.0,,,,,
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB",2026-07-20 15:00:00,17.5184,78.278777,26.0,2.0,8.0,20.0,22.0,17.0,4.0,15,20,7,0,0,Monsoon,28.333333333333332,,,,,
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB",2026-07-20 15:00:00,17.5316895,78.218939,9.0,1.0,18.0,22.0,32.0,14.0,8.0,15,20,7,0,0,Monsoon,32.0,,,,,
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB",2026-07-20 15:00:00,17.393559,78.339194,23.0,2.0,11.0,18.0,48.0,38.0,7.0,15,20,7,0,0,Monsoon,63.333333333333336,,,,,
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB",2026-07-20 15:00:00,17.429398,78.569354,35.0,5.0,11.0,22.0,58.0,35.0,11.0,15,20,7,0,0,Monsoon,58.333333333333336,,,,,
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB",2026-07-20 15:00:00,17.37206,78.50864,25.0,2.0,12.0,18.0,51.0,27.0,9.0,15,20,7,0,0,Monsoon,51.0,,,,,
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB",2026-07-20 15:00:00,17.528544,78.286195,32.0,3.0,15.0,24.0,72.0,47.0,7.0,15,20,7,0,0,Monsoon,78.33333333333333,,,,,
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB",2026-07-20 15:00:00,17.4559458,78.4332152,28.0,0.0,0.0,22.0,0.0,21.0,9.0,15,20,7,0,0,Monsoon,35.0,,,,,
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB",2026-07-20 15:00:00,17.417094,78.457437,19.0,4.0,15.0,15.0,0.0,0.0,11.0,15,20,7,0,0,Monsoon,18.75,,,,,
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB",2026-07-20 15:00:00,23.8175497,91.2726974,17.0,0.0,16.0,17.0,0.0,54.0,8.0,15,20,7,0,0,Monsoon,90.0,,,,,
India,Uttar Pradesh,Agra,"Manoharpur, Agra - UPPCB",2026-07-20 15:00:00,27.23711,78.01936,20.0,1.0,30.0,5.0,85.0,117.0,19.0,15,20,7,0,0,Monsoon,290.0,,,,,
India,Uttar Pradesh,Agra,"Rohta, Agra - UPPCB",2026-07-20 15:00:00,27.106972,78.000111,27.0,5.0,15.0,13.0,91.0,39.0,15.0,15,20,7,0,0,Monsoon,91.0,,,,,
India,Uttar Pradesh,Agra,"Sanjay Palace, Agra - UPPCB",2026-07-20 15:00:00,27.19865833,78.00598056,24.0,0.0,3.0,4.0,92.0,69.0,2.0,15,20,7,0,0,Monsoon,130.0,,,,,
India,Uttar Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB",2026-07-20 15:00:00,27.19412,77.96237,10.0,9.0,35.0,17.0,81.0,58.0,21.0,15,20,7,0,0,Monsoon,96.66666666666666,,,,,
India,Uttar Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB",2026-07-20 15:00:00,27.169338,78.03582,20.0,1.0,12.0,1.0,122.0,117.0,36.0,15,20,7,0,0,Monsoon,290.0,,,,,
India,Uttar Pradesh,Agra,"Shastripuram, Agra - UPPCB",2026-07-20 15:00:00,27.19862,77.92066,12.0,3.0,33.0,34.0,67.0,47.0,11.0,15,20,7,0,0,Monsoon,78.33333333333333,,,,,
India,Uttar Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB",2026-07-20 15:00:00,28.964949,77.278761,20.0,1.0,6.0,27.0,132.0,67.0,9.0,15,20,7,0,0,Monsoon,123.33333333333333,,,,,
India,Uttar Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB",2026-07-20 15:00:00,28.359581,79.414455,36.0,7.0,9.0,76.0,32.0,37.0,21.0,15,20,7,0,0,Monsoon,61.666666666666664,,,,,
India,Uttar Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB",2026-07-20 15:00:00,28.38910936,79.42963708,12.0,1.0,9.0,18.0,21.0,13.0,3.0,15,20,7,0,0,Monsoon,21.666666666666668,,,,,
India,Uttar Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB",2026-07-20 15:00:00,28.406963,77.849831,33.0,14.0,14.0,5.0,76.0,59.0,9.0,15,20,7,0,0,Monsoon,98.33333333333334,,,,,
India,Uttar Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB",2026-07-20 15:00:00,27.168897,78.37696,24.0,2.0,17.0,10.0,56.0,38.0,24.0,15,20,7,0,0,Monsoon,63.333333333333336,,,,,
India,Uttar Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB",2026-07-20 15:00:00,27.1594,78.3953,28.0,7.0,15.0,1.0,32.0,43.0,7.0,15,20,7,0,0,Monsoon,71.66666666666667,,,,,
India,Uttar Pradesh,Ghaziabad,"Govindpuram, Ghaziabad - UPPCB",2026-07-20 15:00:00,28.694528,77.494705,34.0,5.0,13.0,11.0,38.0,41.0,3.0,15,20,7,0,0,Monsoon,68.33333333333333,,,,,
India,Uttar Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB",2026-07-20 15:00:00,28.646233,77.358075,47.0,2.0,37.0,19.0,136.0,88.0,19.0,15,20,7,0,0,Monsoon,193.33333333333331,,,,,
India,Uttar Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB",2026-07-20 15:00:00,28.757294,77.278792,7.0,5.0,38.0,19.0,186.0,90.0,7.0,15,20,7,0,0,Monsoon,200.0,,,,,
India,Uttar Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB",2026-07-20 15:00:00,28.685382,77.453839,35.0,14.0,16.0,7.0,119.0,81.0,5.0,15,20,7,0,0,Monsoon,170.0,,,,,
India,Uttar Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB",2026-07-20 15:00:00,28.6603346,77.3572563,41.0,8.0,25.0,19.0,143.0,124.0,14.0,15,20,7,0,0,Monsoon,303.0769230769231,,,,,
India,Uttar Pradesh,Greater Noida,"Knowledge Park - III, Greater Noida - UPPCB",2026-07-20 15:00:00,28.47272,77.482,29.0,16.0,17.0,8.0,116.0,0.0,7.0,15,20,7,0,0,Monsoon,110.66666666666667,,,,,
India,Uttar Pradesh,Greater Noida,"Knowledge Park - V, Greater Noida - UPPCB",2026-07-20 15:00:00,28.557054,77.453663,16.0,9.0,18.0,16.0,139.0,77.0,9.0,15,20,7,0,0,Monsoon,156.66666666666666,,,,,
India,Uttar Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB",2026-07-20 15:00:00,28.725645,77.749675,24.0,1.0,10.0,18.0,78.0,40.0,14.0,15,20,7,0,0,Monsoon,78.0,,,,,
India,Uttar Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB",2026-07-20 15:00:00,25.4547,78.6039,8.0,4.0,6.0,7.0,0.0,0.0,21.0,15,20,7,0,0,Monsoon,7.5,,,,,
India,Uttar Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB",2026-07-20 15:00:00,26.428282,80.327067,33.0,3.0,27.0,11.0,28.0,22.0,25.0,15,20,7,0,0,Monsoon,36.666666666666664,,,,,
India,Uttar Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB",2026-07-20 15:00:00,26.509954,80.249612,23.0,2.0,31.0,21.0,44.0,29.0,24.0,15,20,7,0,0,Monsoon,48.333333333333336,,,,,
India,Uttar Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB",2026-07-20 15:00:00,26.4703136,80.3229863,49.0,0.0,48.0,3.0,38.0,43.0,12.0,15,20,7,0,0,Monsoon,71.66666666666667,,,,,
India,Uttar Pradesh,Khora,"Prashant Garden, Khora - UPPCB",2026-07-20 15:00:00,28.61119,77.34206,104.0,10.0,27.0,5.0,124.0,190.0,11.0,15,20,7,0,0,Monsoon,353.84615384615387,,,,,
India,Uttar Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB",2026-07-20 15:00:00,28.2348927,77.8683002,27.0,1.0,13.0,23.0,52.0,41.0,10.0,15,20,7,0,0,Monsoon,68.33333333333333,,,,,
India,Uttar Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB",2026-07-20 15:00:00,26.766433,80.927299,25.0,3.0,12.0,66.0,86.0,0.0,34.0,15,20,7,0,0,Monsoon,86.0,,,,,
India,Uttar Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB",2026-07-20 15:00:00,26.86812,81.005119,37.0,0.0,9.0,38.0,16.0,15.0,14.0,15,20,7,0,0,Monsoon,25.0,,,,,
India,Uttar Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB",2026-07-20 15:00:00,26.906111,80.948222,48.0,14.0,25.0,32.0,38.0,43.0,10.0,15,20,7,0,0,Monsoon,71.66666666666667,,,,,
India,Uttar Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB",2026-07-20 15:00:00,26.90723,80.98579,16.0,6.0,31.0,13.0,30.0,22.0,28.0,15,20,7,0,0,Monsoon,38.75,,,,,
India,Uttar Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB",2026-07-20 15:00:00,26.8458805,80.9365541,55.0,14.0,23.0,27.0,40.0,41.0,6.0,15,20,7,0,0,Monsoon,68.33333333333333,,,,,
India,Uttar Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB",2026-07-20 15:00:00,26.83399722,80.8917361,38.0,9.0,18.0,33.0,29.0,33.0,7.0,15,20,7,0,0,Monsoon,55.0,,,,,
India,Uttar Pradesh,Mathura,"Pali Dungra, Mathura - UPPCB",2026-07-20 15:00:00,27.410954,77.550619,10.0,1.0,3.0,15.0,88.0,0.0,2.0,15,20,7,0,0,Monsoon,88.0,,,,,
India,Uttar Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB",2026-07-20 15:00:00,28.999264,77.7590354,40.0,11.0,27.0,34.0,0.0,69.0,25.0,15,20,7,0,0,Monsoon,130.0,,,,,
India,Uttar Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB",2026-07-20 15:00:00,28.9535882,77.7622941,36.0,19.0,10.0,13.0,70.0,41.0,4.0,15,20,7,0,0,Monsoon,70.0,,,,,
India,Uttar Pradesh,Meerut,"MIET College, Meerut - UPPCB",2026-07-20 15:00:00,28.972677,77.641018,57.0,7.0,29.0,11.0,122.0,151.0,7.0,15,20,7,0,0,Monsoon,323.84615384615387,,,,,
India,Uttar Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB",2026-07-20 15:00:00,29.06351,77.709723,21.0,13.0,22.0,19.0,92.0,81.0,12.0,15,20,7,0,0,Monsoon,170.0,,,,,
India,Uttar Pradesh,Modinagar,"SRM University, Modinagar - UPPCB",2026-07-20 15:00:00,28.798171,77.540243,15.0,3.0,19.0,16.0,79.0,106.0,18.0,15,20,7,0,0,Monsoon,253.33333333333334,,,,,
India,Uttar Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB",2026-07-20 15:00:00,28.83526,78.7446,31.0,5.0,29.0,28.0,40.0,27.0,25.0,15,20,7,0,0,Monsoon,45.0,,,,,
India,Uttar Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB",2026-07-20 15:00:00,28.840739,78.697531,24.0,11.0,21.0,32.0,24.0,18.0,15.0,15,20,7,0,0,Monsoon,30.0,,,,,
India,Uttar Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB",2026-07-20 15:00:00,28.88528,78.7388,15.0,3.0,23.0,13.0,37.0,41.0,28.0,15,20,7,0,0,Monsoon,68.33333333333333,,,,,
India,Uttar Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB",2026-07-20 15:00:00,28.856664,78.772638,40.0,6.0,25.0,23.0,42.0,30.0,38.0,15,20,7,0,0,Monsoon,50.0,,,,,
India,Uttar Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB",2026-07-20 15:00:00,28.849399,78.742362,29.0,4.0,24.0,24.0,49.0,20.0,84.0,15,20,7,0,0,Monsoon,49.0,,,,,
India,Uttar Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB",2026-07-20 15:00:00,28.802625,78.753728,58.0,5.0,24.0,34.0,43.0,30.0,18.0,15,20,7,0,0,Monsoon,50.0,,,,,
India,Uttar Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB",2026-07-20 15:00:00,29.4723508,77.7194031,21.0,2.0,19.0,27.0,80.0,70.0,8.0,15,20,7,0,0,Monsoon,133.33333333333334,,,,,
India,Uttar Pradesh,Noida,"Sector - 125, Noida - UPPCB",2026-07-20 15:00:00,28.5447608,77.3231257,56.0,24.0,17.0,14.0,138.0,80.0,7.0,15,20,7,0,0,Monsoon,166.66666666666669,,,,,
India,Uttar Pradesh,Noida,"Sector - 62, Noida - IITM",2026-07-20 15:00:00,28.6245479,77.3577104,50.0,0.0,22.0,27.0,119.0,91.0,0.0,15,20,7,0,0,Monsoon,203.33333333333334,,,,,
India,Uttar Pradesh,Noida,"Sector-1, Noida - UPPCB",2026-07-20 15:00:00,28.5898,77.3101,30.0,11.0,37.0,13.0,108.0,79.0,9.0,15,20,7,0,0,Monsoon,163.33333333333334,,,,,
India,Uttar Pradesh,Noida,"Sector-116, Noida - UPPCB",2026-07-20 15:00:00,28.56923,77.393848,20.0,25.0,26.0,22.0,142.0,105.0,12.0,15,20,7,0,0,Monsoon,250.0,,,,,
India,Uttar Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB",2026-07-20 15:00:00,25.425602,81.917152,13.0,6.0,6.0,28.0,32.0,0.0,27.0,15,20,7,0,0,Monsoon,32.0,,,,,
India,Uttar Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB",2026-07-20 15:00:00,25.494,81.863,11.0,8.0,12.0,14.0,33.0,16.0,35.0,15,20,7,0,0,Monsoon,33.0,,,,,
India,Uttar Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB",2026-07-20 15:00:00,25.44919916,81.82735986,14.0,8.0,5.0,13.0,12.0,12.0,32.0,15,20,7,0,0,Monsoon,20.0,,,,,
India,Uttar Pradesh,Raebareli," Indira Nagar, Raebareli - NTPC Unchahar",2026-07-20 15:00:00,26.207781,81.245571,0.0,10.0,19.0,0.0,0.0,0.0,0.0,15,20,7,0,0,Monsoon,23.75,,,,,
India,Uttar Pradesh,Raebareli,"Anand Nagar, Raebareli - UPPCB",2026-07-20 15:00:00,26.219512,81.237648,70.0,11.0,16.0,56.0,91.0,41.0,14.0,15,20,7,0,0,Monsoon,91.0,,,,,
India,Uttar Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB",2026-07-20 15:00:00,25.3505986,82.9083074,17.0,0.0,41.0,21.0,45.0,33.0,15.0,15,20,7,0,0,Monsoon,55.0,,,,,
India,Uttar Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB",2026-07-20 15:00:00,25.301778,82.996789,22.0,1.0,8.0,5.0,37.0,15.0,29.0,15,20,7,0,0,Monsoon,37.0,,,,,
India,Uttar Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB",2026-07-20 15:00:00,25.262326,82.995408,4.0,8.0,2.0,6.0,24.0,12.0,9.0,15,20,7,0,0,Monsoon,24.0,,,,,
India,Uttar Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB",2026-07-20 15:00:00,25.32393,82.99687,21.0,0.0,3.0,4.0,33.0,0.0,30.0,15,20,7,0,0,Monsoon,33.0,,,,,
India,Uttar Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB",2026-07-20 15:00:00,27.571409,77.655757,13.0,8.0,27.0,16.0,60.0,57.0,28.0,15,20,7,0,0,Monsoon,95.0,,,,,
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB",2026-07-20 15:00:00,29.2124114,78.9611753,8.0,8.0,8.0,7.0,0.0,0.0,0.0,15,20,7,0,0,Monsoon,10.0,,,,,
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB",2026-07-20 15:00:00,30.075911,78.2859547,37.0,4.0,7.0,25.0,15.0,2.0,1.0,15,20,7,0,0,Monsoon,15.0,,,,,
India,West Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB",2026-07-20 15:00:00,23.685297,86.945968,26.0,3.0,31.0,22.0,41.0,37.0,13.0,15,20,7,0,0,Monsoon,61.666666666666664,,,,,
India,West Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB",2026-07-20 15:00:00,23.697936,86.944395,49.0,6.0,14.0,8.0,29.0,26.0,76.0,15,20,7,0,0,Monsoon,43.333333333333336,,,,,
India,West Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB",2026-07-20 15:00:00,23.618183,87.105718,50.0,0.0,2.0,10.0,36.0,39.0,8.0,15,20,7,0,0,Monsoon,65.0,,,,,
India,West Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB",2026-07-20 15:00:00,23.616515,87.119133,35.0,5.0,8.0,6.0,29.0,29.0,31.0,15,20,7,0,0,Monsoon,48.333333333333336,,,,,
India,West Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB",2026-07-20 15:00:00,22.7605581,88.3617589,40.0,6.0,12.0,12.0,58.0,41.0,11.0,15,20,7,0,0,Monsoon,68.33333333333333,,,,,
India,West Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",2026-07-20 15:00:00,23.567923,87.306843,0.0,2.0,6.0,24.0,55.0,40.0,16.0,15,20,7,0,0,Monsoon,66.66666666666667,,,,,
India,West Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB",2026-07-20 15:00:00,23.508764,87.35444,25.0,6.0,69.0,3.0,51.0,39.0,11.0,15,20,7,0,0,Monsoon,86.25,,,,,
India,West Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB",2026-07-20 15:00:00,23.549395,87.300496,26.0,3.0,36.0,12.0,68.0,41.0,12.0,15,20,7,0,0,Monsoon,68.33333333333333,,,,,
India,West Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB",2026-07-20 15:00:00,22.06047,88.109737,27.0,4.0,9.0,25.0,55.0,33.0,8.0,15,20,7,0,0,Monsoon,55.0,,,,,
India,West Bengal,Howrah,"Belur Math, Howrah - WBPCB",2026-07-20 15:00:00,22.629801,88.352017,17.0,4.0,31.0,9.0,54.0,44.0,7.0,15,20,7,0,0,Monsoon,73.33333333333333,,,,,
India,West Bengal,Howrah,"Botanical Garden, Howrah - WBPCB",2026-07-20 15:00:00,22.554954,88.292568,15.0,2.0,9.0,8.0,46.0,43.0,5.0,15,20,7,0,0,Monsoon,71.66666666666667,,,,,
India,West Bengal,Howrah,"Dasnagar, Howrah - WBPCB",2026-07-20 15:00:00,22.6025571,88.3105664,61.0,4.0,5.0,48.0,48.0,59.0,4.0,15,20,7,0,0,Monsoon,98.33333333333334,,,,,
India,West Bengal,Howrah,"Ghusuri, Howrah - WBPCB",2026-07-20 15:00:00,22.611968,88.347422,23.0,3.0,49.0,20.0,64.0,71.0,8.0,15,20,7,0,0,Monsoon,136.66666666666666,,,,,
India,West Bengal,Howrah,"Padmapukur, Howrah - WBPCB",2026-07-20 15:00:00,22.5687319,88.2797276,65.0,7.0,30.0,25.0,49.0,29.0,7.0,15,20,7,0,0,Monsoon,49.0,,,,,
India,West Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB",2026-07-20 15:00:00,22.5367507,88.3638022,20.0,7.0,15.0,18.0,32.0,38.0,10.0,15,20,7,0,0,Monsoon,63.333333333333336,,,,,
India,West Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB",2026-07-20 15:00:00,22.58157048,88.41002457,27.0,5.0,13.0,37.0,48.0,42.0,9.0,15,20,7,0,0,Monsoon,70.0,,,,,
India,West Bengal,Kolkata,"Fort William, Kolkata - WBPCB",2026-07-20 15:00:00,22.55664,88.342674,21.0,9.0,20.0,21.0,42.0,40.0,5.0,15,20,7,0,0,Monsoon,66.66666666666667,,,,,
India,West Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB",2026-07-20 15:00:00,22.49929,88.36917,30.0,13.0,20.0,13.0,59.0,54.0,5.0,15,20,7,0,0,Monsoon,90.0,,,,,
India,West Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB",2026-07-20 15:00:00,22.627847,88.380669,46.0,6.0,37.0,27.0,46.0,27.0,9.0,15,20,7,0,0,Monsoon,46.25,,,,,
India,West Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",2026-07-20 15:00:00,22.51106,88.35142,22.0,6.0,16.0,24.0,30.0,31.0,4.0,15,20,7,0,0,Monsoon,51.666666666666664,,,,,
India,West Bengal,Kolkata,"Victoria, Kolkata - WBPCB",2026-07-20 15:00:00,22.5448082,88.3403691,39.0,8.0,21.0,58.0,97.0,81.0,17.0,15,20,7,0,0,Monsoon,170.0,,,,,
India,West Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",2026-07-20 15:00:00,26.6879226,88.4152495,22.0,14.0,110.0,25.0,24.0,16.0,13.0,15,20,7,0,0,Monsoon,130.0,,,,,
